Did you sleep yesterday afternoon?;sinpin pi tenpo pimeja pini la sina lape ala lape?
Did you sleep yesterday afternoon?;sina lape lon sinpin pi tenpo pimeja pini anu seme?
Did you sleep yesterday afternoon?;sinpin pi tenpo pimeja pini la sina lape anu seme?
Tom sold his house.;jan Ton li pana e tomo ona lon esun.
Tom warned us.;jan Ton li pana e toki tawa mi mute.
We came to help.;mi mute li kama tan ni: mi mute li wile pana e pona.
One of the men was wounded.;mije wan li pakala.
I told Tom to help Mary.;mi toki e ni tawa jan Ton: ona li pana e pona tawa jan Mewi.
You're scared, aren't you?;sina pilin ike anu seme?
Do you still have my key?;sina awen ala awen kin e ilo open mi?
Do you still have my key?;sina awen kin e ilo open mi anu seme?
Your wife called.;meli sina li kepeken ilo toki, li wile toki tawa sina.
What are you doing in my office?;sina lon tomo pali mi tan seme?
What are you doing in my office?;tan seme la sina lon tomo pali mi?
I don't want to be late for work.;mi wile ala e ni: mi kama lon tomo pali mi lon monsi pi tenpo open pali.
I don't want to be late for work.;mi wile ala e ni: monsi pi tenpo open pali la mi kama lon tomo pali mi.
Tom isn't perfect.;jan Ton li pona ale ala.
I'll allow you to go.;mi ken e ni: sina tawa.
Drop the knife, Tom.;o anpa e palisa lipu, jan Ton o.
Tom bought me this book.;jan Ton li kama jo e lipu ni lon esun tawa mi.
Was Tom at home yesterday?;tenpo suno pini la jan Ton li lon tomo ona anu seme?
Was Tom at home yesterday?;tenpo suno pini la jan Ton li lon ala lon tomo ona?
You're smarter than you look.;sina jo e lawa wawa suli. taso mi lukin e sina la mi toki e ni: lawa wawa sina li lili.
May I eat this orange?;mi ken ala ken moku e kili jelo loje ni?
May I eat this orange?;mi ken moku e kili ni anu seme?
We washed our hands.;mi telo e luka.
We washed our hands.;mi mute li telo e luka.
Tom asked Mary to open the door.;jan Ton li toki tawa jan Mewi, li wile e ni: meli ni li open e lupa.
Tom is three years younger than I am.;jan Ton li lili. mi suli. tenpo tu wan sin la mi sike e suno.
I'm not blaming you, Tom.;jan Ton o, mi pana ala e ike lon sina.
I had a busy afternoon.;mi pali mute lon sinpin pi tenpo pimeja ni.
I called Tom this afternoon.;mi toki kepeken ilo toki tawa jan Ton lon sinpin pi tenpo pimeja ni.
I called Tom this afternoon.;pini pi tenpo suno ni la mi toki tawa jan Ton kepeken ilo toki.
Where were you this afternoon?;sinpin pi tenpo pimeja ni la sina lon seme?
We'll start this afternoon.;mi mute li open lon sinpin pi tenpo pimeja ni.
We'll start this afternoon.;sinpin pi tenpo pimeja ni la mi open.
Were you drunk at the party?;sina nasa ala nasa lon musi kulupu?
Were you drunk at the party?;sina nasa lon musi kulupu anu seme?
Tom didn't have much time.;jan Ton li jo ala e tenpo suli.
This is cold.;ni li lete.
He doesn't drink coffee.;mije ni li moku ala e telo wawa.
He doesn't like fighting.;mije ni li olin ala e utala.
He doesn't like us.;mije ni li olin ala e mi mute.
He doesn't charge much.;mije ni li wile ala kama jo e mani mute.
He doesn't understand you.;mije ni li sona ala e sina.
He doesn't stop.;mije ni li pini ala tawa.
He doesn't listen.;mije ni li kute ala.
Where were you yesterday afternoon?;sinpin pi tenpo pimeja pini la sina lon seme?
I sold it this afternoon.;mi pana e ona lon esun lon pini pi tenpo suno ni.
I sold it this afternoon.;pini pi tenpo suno ni la mi pana e ona lon esun.
Tom went downtown this afternoon.;jan Ton li tawa insa pi ma tomo lon sinpin pi tenpo pimeja ni.
Tom went downtown this afternoon.;sinpin pi tenpo pimeja ni la jan Ton li tawa insa pi ma tomo.
See you at two this afternoon.;mi lukin e sina lon tenpo suli tu pi ilo tenpo lon sinpin pi tenpo pimeja ni.
See you at two this afternoon.;sinpin pi tenpo pimeja ni la mi lukin e sina lon tenpo suli tu pi ilo tenpo.
Will it clear up this afternoon?;sinpin pi tenpo pimeja ni la suno li lon ala lon?
Will it clear up this afternoon?;sinpin pi tenpo pimeja ni la suno li lon anu seme?
It rained all through the afternoon.;telo li kama lon sinpin pi tenpo pimeja ni ale.
Come to my house this afternoon.;o tawa tomo mi lon sinpin pi tenpo pimeja ni.
How about playing golf this afternoon?;sina wile ala wile musi e musi Kope lon sinpin pi tenpo pimeja ni?
How about playing golf this afternoon?;sinpin pi tenpo pimeja ni la sina wile ala wile musi e musi Kope?
How about playing golf this afternoon?;sina wile musi e musi Kope lon sinpin pi tenpo pimeja ni anu seme?
How about playing golf this afternoon?;sinpin pi tenpo pimeja ni la sina wile musi e musi Kope anu seme?
Let's play tennis this afternoon.;mi tu o musi e musi pi ilo luka linja lon kama pi tenpo pimeja ni.
Let's play tennis this afternoon.;mi mute o musi lon musi pi ilo luka linja lon pini pi tenpo suno ni.
It was very hot this afternoon.;seli li lon wawa lon sinpin pi tenpo pimeja ni.
It was very hot this afternoon.;sinpin pi tenpo pimeja ni la seli li lon wawa.
Can I go swimming this afternoon?;sinpin pi tenpo pimeja ni la mi ken ala ken tawa lon telo?
Can I go swimming this afternoon?;sinpin pi tenpo pimeja ni la mi ken tawa lon telo anu seme?
Can I go swimming this afternoon?;mi ken ala ken tawa lon telo lon sinpin pi tenpo pimeja ni?
Can I go swimming this afternoon?;mi ken tawa lon telo lon sinpin pi tenpo pimeja ni anu seme?
May I go buy some ice cream?;sina ken ala ken e ni: mi kama jo e suwi lete lon esun?
Tell Tom I have a broken leg.;o toki e ni tawa jan Ton: noka mi li pakala.
Where are you, Charles?;jan Kalo o, sina lon seme?
That has happened to me several times.;tenpo mute la ni li kama lon mi.
That has happened to me several times.;ni li kama lon mi lon tenpo mute.
We are writing.;mi sitelen.
We are writing.;mi mute li sitelen.
We are writing.;tenpo ni la mi mute li sitelen.
I didn't have to pay.;mi wile ala pana e mani.
I didn't have to do anything.;mi wile ala pali e ijo.
Nobody else showed up.;jan ala sin li kama.
Use the International Language (Esperanto).;o kepeken e toki pi ma ali Epelanto.
Look after the children this afternoon.;o lukin e jan lili lon pini pi tenpo suno ni.
I am taking tomorrow afternoon off.;mi pali ala lon sinpin pi tenpo pimeja kama.
I will play tennis this afternoon.;mi musi e musi pi ilo luka linja lon kama pi tenpo pimeja ni.
I will play tennis this afternoon.;kama pi tenpo pimeja ni la mi musi e musi pi ilo luka linja.
She is very wise.;ona li meli pi sona mute.
Mary was Tom's first wife.;jan Mewi li meli nanpa wan pi jan Ton.
Nobody was busy except me.;jan ala weka mi li pali.
Does Tom like Boston?;ma tomo Pasen li pona ala pona tawa jan Ton?
Does Tom like Boston?;ma tomo Pasen li pona tawa jan Ton anu seme?
It's entirely my fault.;ike ale li mi.
It was a bad movie.;sitelen tawa li ike.
That event happened 15 years ago.;ni li kama lon kama pi tenpo suno pini mute.
That's why I like you.;tan ni la sina pona tawa mi.
It was a group effort.;kulupu li pali e ni.
That happened three days ago.;ni li kama lon open pi tenpo suno pini tu wan.
I speak French with my teachers.;mi toki lon toki Kanse poka jan pi pana sona mi.
I speak French with my teachers.;mi toki kepeken toki Kanse poka jan pi pana sona mi.
Please leave next Saturday afternoon free.;o pali ala e ijo lon pini pi tenpo suno nanpa luka wan kama.
It may snow in the afternoon.;ken la ko lete li kama lon sinpin pi tenpo pimeja.
Are you busy on Sunday afternoon?;tenpo suno Suno la sina pali ala pali e ijo lon open pi tenpo pimeja?
Are you busy on Sunday afternoon?;tenpo suno Suno la sina pali e ijo lon open pi tenpo pimeja anu seme?
She called me in the afternoon.;meli ni li toki tawa mi kepeken ilo toki lon sinpin pi tenpo pimeja.
She called me in the afternoon.;sinpin pi tenpo pimeja la meli ni li toki tawa mi kepeken ilo toki.
I will call you tomorrow afternoon.;mi toki tawa sina kepeken ilo toki lon sinpin pi tenpo pimeja kama.
I will call you tomorrow afternoon.;sinpin pi tenpo pimeja kama la mi toki tawa sina kepeken ilo toki.
Are you free in the afternoon?;sina pali ala pali e ijo lon sinpin pi tenpo pimeja?
Are you free in the afternoon?;sina pali e ijo lon sinpin pi tenpo pimeja anu seme?
I am seeing Mary this afternoon.;mi lukin e jan Mewi lon sinpin pi tenpo pimeja ni.
I am seeing Mary this afternoon.;sinpin pi tenpo pimeja ni la mi lukin e jan Mewi.
Where are you going this afternoon?;sinpin pi tenpo pimeja ni la sina tawa lon seme?
It'll be sunny tomorrow afternoon.;sinpin pi tenpo pimeja kama la suno li lon.
Now I am happy!;tenpo ni la mi pilin pona a!
Everyone dies.;jan ali li moli.
Better to reign in Hell, than serve in Heaven.;mi lawa e ma anpa ike la ni li pona mute. mi anpa lon ma sewi la ni li pona lili.
I'm simply looking.;mi lukin taso.
I'm just looking.;mi lukin taso.
I baked two pies this afternoon.;sinpin pi tenpo pimeja ni la mi seli e moku suwi tu.
I baked two pies this afternoon.;mi seli e moku suwi tu lon sinpin pi tenpo pimeja ni.
I have to work this afternoon.;mi wile pali lon sinpin pi tenpo pimeja ni.
I have to work this afternoon.;sinpin pi tenpo pimeja ni la mi wile pali.
Tom is unmarried.;jan Ton li jo ala e meli.
I'll be back soon.;tenpo kama lili la mi kama sin.
Dinner will be ready soon.;tenpo kama lili la moku pi tenpo pimeja li pini.
He'll come soon.;tenpo kama lili la ona li kama.
He will come soon.;tenpo kama lili la ona li kama.
Please wait until tomorrow morning.;o awen tawa open pi tenpo suno kama.
I hope Tom comes as well.;mi wile e ni: jan Ton kin li kama.
Language changes as human beings do.;toki li sama jan, li kama ante.
Does she understand Italian?;meli ni li sona ala sona e toki Italija?
I stopped working for Tom three years ago.;pali mi tawa jan Ton li pini lon sinpin pi tenpo sike tu wan.
You'd better ask Tom.;sina wile toki e wile sona sina tawa jan Ton.
Tom is an angel.;jan Ton li jan sewi pi luka waso.
He was the love of her life.;mije ni li jan olin pi ale ona.
She often said that he was the love of her life.;tenpo mute la meli ni li toki e ni: mije ni li olin pi ale ona.
She's the love of my life.;meli ni li olin pi ale mi.
Tom is completely wrong.;jan Ton li ike ale.
You're mine.;mi lawa e sina.
I'm only human.;mi jan taso.
Tom is completely harmless.;jan Ton li ken pakala e ala kin.
Were you busy?;sina pali ala pali e ijo?
Were you busy?;sina pali e ijo anu seme?
When do we go?;mi mute li tawa lon tenpo seme?
Who's thirsty?;jan seme li wile moku e telo?
Can we do that?;mi mute li ken ala ken pali e ni?
Can we do that?;mi mute li ken pali e ni anu seme?
Did we do well?;mi mute li pali pona anu seme?
Did we do well?;mi mute li pali ala pali pona?
How long did you live on the island?;ma pi insa telo la sina awen lon tenpo pi suli seme?
She's beautiful regardless what she wears.;meli ni li kepeken len ni, la ona li pona lukin. ona li kepeken len ante, la ona li pona lukin kin.
Everything matters.;ali li suli.
The boy is eating bread.;mije lili ni li moku e pan.
Somebody is eating.;jan li moku e ijo.
Everyone changes.;jan ali li kama ante.
Everything's changing.;tenpo ni la ali li kama ante.
Where is Tom now?;tenpo ni la jan Ton li lon seme?
Do you have a large family?;sina jo ala jo e kulupu mama suli?
Do you have a large family?;sina jo e kulupu mama suli anu seme?
I am reporting what was reported to me.;mi toki e ni: jan li toki e ona tawa mi.
He not only speaks English, he speaks French as well.;mije ni li toki lon toki Inli, li toki kepeken toki Kanse kin.
Tom is naked from the waist up.;jan Ton li kepeken len ala lon sewi pi sijelo ona.
He always repeats the same mistake.;tenpo ali la mije ni li pali sin e ike sama.
He always repeats the same mistake.;mije ni li pali sin e ike sama lon tenpo ali.
Can you hear the cat? She's wanting in.;sina kute ala kute e soweli suwi tomo? ona li wile tawa insa tomo.
Can you hear the cat? She's wanting in.;sina ken kute e soweli suwi tomo anu seme? ona li wile kama lon insa tomo.
Could you please tell me why you love her?;pona sina la sina olin e meli ni tan seme?
Let me help you.;o ken e ni: mi pana e pona tawa sina.
Family is important.;kulupu mama li suli.
Family is family.;kulupu mama li kulupu mama.
How is your family?;kulupu sina li pilin seme?
What a wonderful family!;kulupu mama ni li sewi a!
I sustain my family.;mi awen e kulupu mama mi.
I have a family.;mi jo e kulupu mama.
My family is small.;kulupu mama mi li lili.
I know his family.;mi sona e kulupu mama pi mije ni.
His family is large.;kulupu mama pi mije ni li suli.
He abandoned his family.;mije ni li weka e kulupu mama ona.
She supports her family.;ona li pana e pona tawa kulupu mama ona.
He misses his family.;mije ni li pilin ike tan ni: kulupu mama ona li weka.
Where is his family?;kulupu mama pi mije ni li lon seme?
Tom neglected his family.;jan Ton li awen ala e kulupu mama ona.
Where is her family?;kulupu mama pi meli ni li lon seme?
I have no family.;mi jo ala e kulupu mama.
I appreciate your family.;mi olin e kulupu mama sina.
I want a family.;mi wile e kulupu mama.
His family loved me.;kulupu mama pi mije ni li olin e mi lon tenpo pini.
His family loved me.;tenpo pini la mi pona mute tawa kulupu mama pi mije ni.
I love my family.;mi olin e kulupu mama mi.
We are a family.;mi mute li kulupu mama.
You're like family.;sina sama wan pi kulupu mama.
Tom isn't family.;jan Ton li wan ala pi kulupu mama.
Tom died in the explosion.;jan Ton li moli lon pakala kalama.
What were you doing in Boston last week?;tenpo esun pini la sina pali e seme lon ma tomo Pasen?
It's not very easy.;ni li pona mute ala.
It's hard to understand his ideas.;mi sona ike e toki pi mije ni.
I'll do everything for you.;mi wile pali e ale tawa sina.
Tom asked me where I lived.;jan Ton li toki tawa mi, li wile sona e ni: mi awen lon seme?
Tom asked Mary to watch the children.;jan Ton li toki tawa jan Mewi, li wile e ni: meli ni li lukin e jan lili.
Tom asked me to shut the gate.;jan Ton li toki tawa mi, li wile e ni: mi pini e lupa suli.
Tom asked me if I were hungry.;jan Ton li toki tawa mi, li wile sona e ni: mi wile ala wile moku.
Tom asked me about my new job.;jan Ton li toki tawa mi, li wile sona e nasin pi pali sin mi.
Tom asked me to draw a map.;"jan Ton li toki tawa mi: ""o sitelen e ma""."
Tom asked Mary where her mother was.;jan Ton li toki tawa jan Mewi, li wile sona e ni: mama meli pi meli ni li lon seme.
